ANO_ELEICAO;NR_TURNO;TP_ABRANGENCIA;SG_UF;CD_MUNICIPIO;NM_MUNICIPIO;NR_ZONA;DS_CARGO;NR_CANDIDATO;NM_CANDIDATO;NM_URNA_CANDIDATO;DS_DETALHE_SITUACAO_CAND;SG_PARTIDO;NM_COLIGACAO;DS_SIT_TOT_TURNO;QT_VOTOS_NOMINAIS;codeIBGE;espectro;pop2020;img;PIB;PIB_agr;PIB_ind;PIB_com;PIB_estatal;micro;meso
2020;1;M;MG;45810;GURINHATÃ;141;Prefeito;15;WENDER LUCIANO DE ARAUJO SILVA;WENDER LUCIANO;DEFERIDO;MDB;JUNTOS PELO DESENVOLVIMENTO DE GURINHATA E FLOR DE MINAS;ELEITO;2245;3129103;DIREITA;5577;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/mdb.png;124304;53514;6369;28533;30225;Ituiutaba;Triângulo Mineiro/Alto Paranaíba
2020;1;M;MG;42315;CAMPOS GERAIS;65;Prefeito;45;MIRO LUCIO PEREIRA;MIRO FALCÃO;DEFERIDO;PSDB;RUMO AO DESENVOLVIMENTO;ELEITO;5368;3111606;DIREITA;28842;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/psdb.png;465879;61618;30941;218555;118426;Varginha;Sul/Sudoeste de Minas
2020;1;M;MG;47457;LAGOA DOS PATOS;94;Prefeito;77;HERCULES VANDY DURÃES DA FONSECA;VANDINHO;DEFERIDO;SOLIDARIEDADE;CORRENTE DO BEM;ELEITO;1780;3137304;CENTRO DIREITA;4082;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/solidariedade.png;44452;7901;2050;11486;21621;Pirapora;Norte de Minas
2020;1;M;MG;51519;SANTA FÉ DE MINAS;285;Prefeito;14;GLEBSON JOSÉ LEITE JUNIOR;JUNIOR LEITE;DEFERIDO;PTB;RENOVAÇÃO E MUDANÇA ! JUNTOS POR SANTA FÉ!;ELEITO;1673;3157609;CENTRO DIREITA;3826;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/ptb.png;42462;7194;1787;11327;20136;Pirapora;Norte de Minas
2020;1;M;MG;44334;DIOGO DE VASCONCELOS;171;Prefeito;25;DOMINGOS ANTUNES DE FREITAS;DOMINGOS DE JOÃO NOBRE;DEFERIDO;DEM;RUMO NOVO COM A FORÇA DO POVO;ELEITO;2242;3121704;DIREITA;3790;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/dem.png;34283;2839;1177;10699;17986;Ouro Preto;Metropolitana de Belo Horizonte
2020;1;M;MG;41661;ALTO CAPARAÓ;168;Prefeito;45;JOSÉ JACOMEL JÚNIOR;JUNINHO JACOMEL;DEFERIDO;PSDB;PARTIDO ISOLADO;ELEITO;1936;3102050;DIREITA;5894;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/psdb.png;68753;5281;2460;28924;28497;Manhuaçu;Zona da Mata
2020;1;M;MG;41904;CÔNEGO MARINHO;148;Prefeito;11;AGIDÊ ALVES SANTANA;AGIDE SANTANA;DEFERIDO;PP;O PROGRESSO CONTINUA;ELEITO;2561;3117836;DIREITA;7686;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/pp.png;54125;3916;1666;13108;34057;Januária;Norte de Minas
2020;1;M;MG;43737;COQUEIRAL;192;Prefeito;11;ROSSANO DE OLIVEIRA;ROSSANO;DEFERIDO;PP;GOVERNANDO COM AMOR;ELEITO;4281;3118700;DIREITA;9128;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/pp.png;155296;33150;6268;64712;40680;Varginha;Sul/Sudoeste de Minas
2020;1;M;MG;46833;ITUIUTABA;141;Prefeito;70;LEANDRA GUEDES FERREIRA;LEANDRA GUEDES;DEFERIDO;AVANTE;POR AMOR A ITUIUTABA;ELEITO;24558;3134202;CENTRO DIREITA;105255;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/avante.png;3367569;195511;697541;1622174;449035;Ituiutaba;Triângulo Mineiro/Alto Paranaíba
2020;1;M;MG;43877;CORONEL FABRICIANO;97;Prefeito;45;MARCOS VINICIUS DA SILVA BIZARRO;DR MARCOS VINICIUS;DEFERIDO;PSDB;FABRICIANO ENCONTROU SEU CAMINHO;ELEITO;46060;3119401;DIREITA;110290;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/psdb.png;1788716;4235;174842;1028988;428073;Ipatinga;Vale do Rio Doce
2020;1;M;MG;51772;SANTANA DO MANHUAÇU;167;Prefeito;25;FRANCISCO DE PAULO FREITAS;PAULINHO CHICÓ DA DIGUDINHO;DEFERIDO;DEM;UNIDOS PARA A RENOVAÇÃO;ELEITO;3739;3158904;DIREITA;8667;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/dem.png;101033;18202;5833;34021;36330;Manhuaçu;Zona da Mata
2020;1;M;MG;47732;LUMINÁRIAS;343;Prefeito;55;ECIO CARVALHO REZENDE;ECIO;DEFERIDO;PSD;HONESTIDADE, TRABALHO E COMPROMISSO;ELEITO;1577;3138708;CENTRO ESQUERDA;5438;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/psd.png;92869;30330;5408;27365;25886;Lavras;Campo das Vertentes
2020;1;M;MG;41297;BERILO;177;Prefeito;45;ELANE LUIZ ALVES;ELANE DO SINDICATO;DEFERIDO;PSDB;POVO UNIDO;ELEITO;3146;3106507;DIREITA;11872;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/psdb.png;103238;4525;2962;41061;49385;Capelinha;Jequitinhonha
2020;1;M;MG;43494;CONCEIÇÃO DO MATO DENTRO;83;Prefeito;15;JOSE FERNANDO APARECIDO DE OLIVEIRA;ZÉ FERNANDO;DEFERIDO;MDB;FÉ, ESPERANÇA E AMOR;ELEITO;10128;3117504;DIREITA;17503;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/mdb.png;3929279;11474;2821345;913949;111000;Conceição do Mato Dentro;Metropolitana de Belo Horizonte
2020;1;M;MG;42200;IBIRACATU;255;Prefeito;11;ARLIS SOARES COUTINHO;ARLIM;DEFERIDO;PP;COLIGAÇÃO JUNTOS FAREMOS MELHOR;ELEITO;1584;3129657;DIREITA;5369;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/pp.png;45391;2286;1774;12140;28022;Montes Claros;Norte de Minas
2020;1;M;MG;48739;MORRO DO PILAR;83;Prefeito;12;JOSE DE MATOS VIEIRA NETO;JUCA;DEFERIDO;PDT;MORRO DO PILAR NO CAMINHO CERTO;ELEITO;1645;3143708;CENTRO ESQUERDA;3153;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/pdt.png;34557;3249;1219;10911;17949;Conceição do Mato Dentro;Metropolitana de Belo Horizonte
2020;1;M;MG;47872;MANHUAÇU;167;Prefeito;40;MARIA IMACULADA DUTRA DORNELAS;IMACULADA;DEFERIDO;PSB;UNIDOS POR MANHUAÇU;ELEITO;18970;3139409;DIREITA;91169;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/psb.png;2604469;41373;617381;1282255;385704;Manhuaçu;Zona da Mata
